dat_referencia;origem;cp;regional;uf;municipio;psr;velocidade;estacao;fabricante;modelo;modelo_descricao;planta
2026-02-01;omr;NIO;SUDESTE;RJ;NOVA IGUACU;ABILITY;700 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;7
2026-02-01;bov;NIO;SUDESTE;RJ;NOVA IGUACU;ABILITY;600 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;6
2026-02-01;som;TIM;SUDESTE;RJ;NOVA IGUACU;ABILITY;500 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;22
2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;200 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;TIM;SUDESTE;RJ;NOVA IGUACU;ABILITY;400 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;7
2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;600 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;8
2026-02-01;som;TIM;SUDESTE;RJ;MESQUITA;ABILITY;700 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;6
2026-02-01;bov;NIO;SUDESTE;RJ;NOVA IGUACU;ABILITY;100 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;TIM;SUDESTE;RJ;MESQUITA;ABILITY;600 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;9
2026-02-01;som;WIPI00045;SUDESTE;RJ;MESQUITA;ABILITY;500 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;som;NIO;SUDESTE;RJ;NOVA IGUACU;ABILITY;1000 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;3
2026-02-01;som;TIM;SUDESTE;RJ;NOVA IGUACU;ABILITY;700 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;15
2026-02-01;omr;NIO;SUDESTE;RJ;MESQUITA;ABILITY;1000 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;bov;NIO;SUDESTE;RJ;NOVA IGUACU;ABILITY;700 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;500 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;123
2026-02-01;omr;NIO;SUDESTE;RJ;MESQUITA;ABILITY;500 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;9
2026-02-01;som;TIM;SUDESTE;RJ;MESQUITA;ABILITY;400 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;bov;NIO;SUDESTE;RJ;NOVA IGUACU;ABILITY;200 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUDESTE;RJ;NOVA IGUACU;ABILITY;700 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;19
2026-02-01;som;WIPI00045;SUDESTE;RJ;NOVA IGUACU;ABILITY;600 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;3
2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;400 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;9
2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;700 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;7
2026-02-01;omr;NIO;SUDESTE;RJ;NOVA IGUACU;ABILITY;500 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;11
2026-02-01;som;TIM;SUDESTE;RJ;MESQUITA;ABILITY;500 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;14
2026-02-01;omr;NIO;SUDESTE;RJ;NOVA IGUACU;ABILITY;400 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;5
2026-02-01;som;WIPI00045;SUDESTE;RJ;NOVA IGUACU;ABILITY;500 MBPS;NIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;5
2026-02-01;omr;NIO;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;600 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;som;NIO;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;700 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;4
2026-02-01;som;TIM;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;500 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;11
2026-02-01;som;NIO;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;600 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;4
2026-02-01;omr;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;500 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;8
2026-02-01;som;TIM;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;700 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;8
2026-02-01;bov;NIO;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;700 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;400 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;5
2026-02-01;bov;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;200 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;omr;NIO;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;400 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;bov;NIO;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;600 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;500 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;174
2026-02-01;bov;NIO;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;200 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;600 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;19
2026-02-01;som;TIM;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;400 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;5
2026-02-01;som;NIO;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;500 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;56
2026-02-01;bov;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;500 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;5
2026-02-01;som;WIPI00045;SUDESTE;RJ;NILOPOLIS;ABILITY;600 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;TIM;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;600 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;7
2026-02-01;bov;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;50 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;200 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;9
2026-02-01;bov;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;600 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;7
2026-02-01;som;WIPI00045;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;500 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;bov;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;400 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;bov;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;100 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;600 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;7
2026-02-01;omr;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;700 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;3
2026-02-01;omr;NIO;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;500 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;3
2026-02-01;som;TIM;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;200 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;700 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;200 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;som;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;1000 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;5
2026-02-01;som;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;400 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;15
2026-02-01;omr;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;200 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;omr;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;400 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;700 MBPS;NLP;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;14
2026-02-01;som;NIO;SUDESTE;RJ;NOVA FRIBURGO;ABILITY;500 MBPS;NOF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;som;OBVIOUS;SUL;SC;NAVEGANTES;ABILITY;500 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;BWTELECOM;SUL;SC;NAVEGANTES;ABILITY;400 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUL;SC;NAVEGANTES;ABILITY;700 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;390
2026-02-01;bov;NIO;SUL;SC;NAVEGANTES;ABILITY;200 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;bov;NIO;SUL;SC;NAVEGANTES;ABILITY;100 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;3
2026-02-01;omr;NIO;SUL;SC;NAVEGANTES;ABILITY;1000 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;23
2026-02-01;som;NIO;SUL;SC;NAVEGANTES;ABILITY;200 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;som;BWTELECOM;SUL;SC;NAVEGANTES;ABILITY;500 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUL;SC;NAVEGANTES;ABILITY;;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;3
2026-02-01;som;NIO;SUL;SC;NAVEGANTES;ABILITY;600 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;9
2026-02-01;omr;NIO;SUL;SC;NAVEGANTES;ABILITY;400 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;32
2026-02-01;som;NIO;SUL;SC;NAVEGANTES;ABILITY;1000 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;som;NIO;SUL;SC;NAVEGANTES;ABILITY;700 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;7
2026-02-01;omr;NIO;SUL;SC;NAVEGANTES;ABILITY;500 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;60
2026-02-01;bov;NIO;SUL;SC;NAVEGANTES;ABILITY;700 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;14
2026-02-01;som;NIO;SUL;SC;NAVEGANTES;ABILITY;500MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;omr;NIO;SUL;SC;NAVEGANTES;ABILITY;600 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;199
2026-02-01;som;NIO;SUL;SC;NAVEGANTES;ABILITY;400 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;3
2026-02-01;omr;NIO;SUL;SC;NAVEGANTES;ABILITY;50 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;bov;NIO;SUL;SC;NAVEGANTES;ABILITY;500 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUL;SC;NAVEGANTES;ABILITY;200 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;32
2026-02-01;som;OBVIOUS;SUL;SC;NAVEGANTES;ABILITY;600 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUL;SC;NAVEGANTES;ABILITY;100 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;18
2026-02-01;bov;NIO;SUL;SC;NAVEGANTES;ABILITY;600 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;5
2026-02-01;som;NIO;SUL;SC;NAVEGANTES;ABILITY;500 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;82
2026-02-01;bov;NIO;SUL;SC;NAVEGANTES;ABILITY;1000 MBPS;NVG;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUL;SC;PALHOCA;ABILITY;500 MBPS;PAC;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUL;SC;PALHOCA;ABILITY;200 MBPS;PAC;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUL;SC;PALHOCA;ABILITY;700 MBPS;PAC;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUL;SC;PALHOCA;ABILITY;500 MBPS;PAC;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;14
2026-02-01;omr;NIO;SUL;SC;PALHOCA;ABILITY;400 MBPS;PAC;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUL;SC;PALHOCA;ABILITY;100 MBPS;PAC;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUL;SC;PALHOCA;ABILITY;1000 MBPS;PAC;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;FLIXFIBRA00019;SUL;SC;PALHOCA;ABILITY;600 MBPS;PAC;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUDESTE;RJ;PARACAMBI;ABILITY;700 MBPS;PBI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUDESTE;RJ;PARACAMBI;ABILITY;500 MBPS;PBI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUDESTE;RJ;SAO GONCALO;ABILITY;500 MBPS;PDAL;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;87
2026-02-01;som;WIPI00045;SUDESTE;RJ;SAO GONCALO;ABILITY;600 MBPS;PDAL;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUDESTE;RJ;SAO GONCALO;ABILITY;500 MBPS;PDAL;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUDESTE;RJ;SAO GONCALO;ABILITY;400 MBPS;PDAL;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;bov;NIO;SUDESTE;RJ;SAO GONCALO;ABILITY;400 MBPS;PDAL;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUDESTE;RJ;SAO GONCALO;ABILITY;100 MBPS;PDAL;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;bov;NIO;SUDESTE;RJ;SAO GONCALO;ABILITY;200 MBPS;PDAL;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;omr;NIO;SUDESTE;RJ;SAO GONCALO;ABILITY;400 MBPS;PDAL;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;bov;NIO;SUDESTE;RJ;SAO GONCALO;ABILITY;500 MBPS;PDAL;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;som;WIPI00045;SUDESTE;RJ;SAO GONCALO;ABILITY;500 MBPS;PDAL;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;4
2026-02-01;som;NIO;SUDESTE;RJ;SAO GONCALO;ABILITY;700 MBPS;PDAL;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUDESTE;RJ;SAO GONCALO;ABILITY;1000 MBPS;PDAL;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;FLIXFIBRA00019;SUDESTE;RJ;SAO GONCALO;ABILITY;400 MBPS;PDAL;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUDESTE;RJ;SAO GONCALO;ABILITY;600 MBPS;PDAL;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;3
2026-02-01;som;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;500 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;45
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;400 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;13
2026-02-01;bov;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;700 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;46
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;200 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;11
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;700 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;86
2026-02-01;som;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;1000 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;3
2026-02-01;bov;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;600 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;10
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;1000 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;7
2026-02-01;bov;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;500 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;11
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;100 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;3
2026-02-01;bov;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;400 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;8
2026-02-01;som;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;200 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;bov;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;100 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;600 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;61
2026-02-01;bov;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;bov;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;1000 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;bov;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;200 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;10
2026-02-01;bov;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;50 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;500 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;18
2026-02-01;som;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;600 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;9
2026-02-01;som;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;700 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;9
2026-02-01;som;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;400 MBPS;PDRI;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;4
2026-02-01;omr;NIO;SUDESTE;SP;SAO PAULO;ABILITY;1000 MBPS;PIU;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;bov;NIO;SUDESTE;RJ;NITEROI;ABILITY;600 MBPS;PNDB;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUDESTE;RJ;NITEROI;ABILITY;500 MBPS;PNDB;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;4
2026-02-01;som;NIO;SUDESTE;RJ;PINHEIRAL;ABILITY;500 MBPS;PNHE;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;NIO;SUDESTE;SP;CAMPINAS;ABILITY;600 MBPS;PPF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;13
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;700 MBPS;PPF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;57
2026-02-01;som;NIO;SUDESTE;SP;CAMPINAS;ABILITY;500 MBPS;PPF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;21
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;600 MBPS;PPF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;38
2026-02-01;som;NIO;SUDESTE;SP;CAMPINAS;ABILITY;400 MBPS;PPF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;6
2026-02-01;som;NIO;SUDESTE;SP;CAMPINAS;ABILITY;700 MBPS;PPF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;6
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;500 MBPS;PPF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;27
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;;PPF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;som;FLIXFIBRA00019;SUDESTE;SP;CAMPINAS;ABILITY;600 MBPS;PPF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;200 MBPS;PPF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;10
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;100 MBPS;PPF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;2
2026-02-01;som;NIO;SUDESTE;SP;CAMPINAS;ABILITY;200 MBPS;PPF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;1
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;400 MBPS;PPF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;20
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;1000 MBPS;PPF;HUAWEI TECHNOLOGIES CO., LTD.;HG8145V5;HG8145V5;8
